sim_time,pitch,roll,yaw,pitch_delay,roll_delay,yaw_delay
133.2,0.000805824,0.00857116,0.00144858,-0.00434159,0.00607914,0.00335027
133.204,0.000855911,0.00854899,0.00145097,-0.00433911,0.00609485,0.00336297
133.208,0.000905243,0.00852557,0.00145335,-0.00433653,0.00611062,0.00337549
133.212,0.000953745,0.00850134,0.00145575,-0.00433416,0.00612642,0.00338778
133.216,0.00100164,0.00847673,0.0014582,-0.00433221,0.0061422,0.00339984
133.22,0.00104889,0.00845203,0.0014607,-0.00433072,0.00615772,0.00341168
133.224,0.00109438,0.00842725,0.00146324,-0.00432965,0.00617302,0.00342337
133.228,0.00113751,0.00840233,0.00146579,-0.00432837,0.00618804,0.00343486
133.232,0.0011787,0.00837714,0.00146841,-0.00432672,0.00620275,0.00344613
133.236,0.00121863,0.00835177,0.00147115,-0.00432494,0.00621684,0.0034572
133.24,0.00125775,0.00832615,0.00147406,-0.00432335,0.00623003,0.00346812
133.244,0.00129599,0.00830048,0.00147717,-0.00432203,0.00624231,0.00347895
133.248,0.00133328,0.00827462,0.00148048,-0.00432111,0.00625377,0.00348973
133.252,0.00136955,0.00824861,0.00148401,-0.00432037,0.00626417,0.00350049
133.256,0.00140501,0.00822261,0.00148774,-0.00431982,0.00627347,0.00351124
133.26,0.00143992,0.00819663,0.00149171,-0.00431916,0.00628146,0.00352194
133.264,0.00147417,0.00817047,0.0014959,-0.00431832,0.00628816,0.00353258
133.268,0.00150792,0.00814397,0.00150029,-0.00431696,0.00629356,0.00354314
133.272,0.00154146,0.0081168,0.00150486,-0.00431515,0.00629765,0.00355363
133.276,0.00157506,0.00808905,0.0015096,-0.00431308,0.00630034,0.00356405
133.28,0.00160856,0.00806054,0.00151453,-0.00431082,0.00630148,0.00357441
133.284,0.00164169,0.00803144,0.00151958,-0.00430845,0.00630098,0.0035847
133.288,0.00167431,0.00800199,0.00152472,-0.00430616,0.00629905,0.00359488
133.292,0.00170612,0.00797191,0.00152987,-0.00430428,0.00629564,0.00360492
133.296,0.00173712,0.00794113,0.00153498,-0.00430299,0.00629084,0.0036148
133.3,0.0017673,0.00790993,0.00154003,-0.00430213,0.00628473,0.0036245
133.304,0.00179616,0.00787884,0.00154494,-0.00430149,0.00627787,0.00363403
133.308,0.00182363,0.0078483,0.00154967,-0.00430086,0.0062705,0.00364336
133.312,0.00184965,0.00781853,0.00155425,-0.00430036,0.00626268,0.0036525
133.316,0.00187445,0.00778974,0.00155867,-0.0043002,0.00625429,0.00366144
133.32,0.00189835,0.00776161,0.00156292,-0.00430046,0.00624522,0.00367017
133.324,0.00192143,0.00773382,0.00156699,-0.00430091,0.00623519,0.0036787
133.328,0.00194352,0.00770606,0.00157082,-0.00430128,0.00622428,0.003687
133.332,0.00196445,0.00767834,0.00157437,-0.00430131,0.0062126,0.00369509
133.336,0.00198441,0.00765037,0.00157759,-0.00430132,0.00620056,0.00370306
133.34,0.00200338,0.00762184,0.00158048,-0.00430161,0.0061889,0.00371096
133.344,0.00202113,0.00759257,0.00158308,-0.00430235,0.0061782,0.00371882
133.348,0.0020378,0.00756223,0.00158539,-0.00430287,0.00616817,0.00372665
133.352,0.00205358,0.00753056,0.0015874,-0.00430318,0.00615869,0.00373442
133.356,0.00206871,0.00749794,0.0015892,-0.00430334,0.00614907,0.00374213
133.36,0.00208268,0.00746421,0.00159076,-0.00430344,0.00613893,0.00374984
133.364,0.0020952,0.0074294,0.0015921,-0.00430358,0.00612801,0.00375756
133.368,0.00210596,0.00739337,0.00159324,-0.00430379,0.00611647,0.0037652
133.372,0.00211484,0.00735597,0.00159422,-0.00430356,0.0061045,0.00377272
133.376,0.00212219,0.00731746,0.00159503,-0.00430258,0.00609226,0.00378008
133.38,0.00212817,0.00727862,0.00159567,-0.00430056,0.00607984,0.00378731
133.384,0.00213311,0.00724039,0.00159605,-0.00429744,0.00606726,0.00379446
133.388,0.00213714,0.00720306,0.00159613,-0.00429296,0.00605436,0.00380155
133.392,0.0021403,0.0071667,0.00159595,-0.00428745,0.00604109,0.0038086
133.396,0.00214247,0.00713144,0.00159558,-0.00428133,0.00602692,0.00381563
133.4,0.00214286,0.00709716,0.00159501,-0.00427491,0.00601143,0.00382263
133.404,0.00214121,0.00706413,0.00159427,-0.00426835,0.00599481,0.00382959
133.408,0.00213765,0.00703264,0.00159336,-0.00426151,0.00597743,0.0038365
133.412,0.00213264,0.00700301,0.00159231,-0.00425422,0.00595996,0.00384336
133.416,0.00212687,0.00697524,0.00159118,-0.00424643,0.00594293,0.00385016
133.42,0.00212037,0.00694955,0.00159002,-0.00423792,0.00592646,0.00385683
133.424,0.00211314,0.00692536,0.00158883,-0.00422819,0.0059109,0.00386338
133.428,0.0021052,0.00690225,0.00158761,-0.00421682,0.00589627,0.00386976
133.432,0.00209659,0.0068799,0.00158641,-0.00420427,0.00588217,0.00387601
133.436,0.00208678,0.00685812,0.00158518,-0.0041906,0.0058685,0.00388218
133.44,0.00207511,0.00683745,0.00158396,-0.00417572,0.00585488,0.00388835
133.444,0.00206161,0.00681843,0.00158275,-0.00415943,0.00584125,0.00389456
133.448,0.00204643,0.00680129,0.00158152,-0.00414162,0.00582764,0.00390073
133.452,0.0020302,0.00678609,0.0015803,-0.0041226,0.00581423,0.00390682
133.456,0.0020134,0.00677259,0.00157914,-0.00410297,0.00580069,0.0039128
133.46,0.00199593,0.00676013,0.00157809,-0.00408309,0.00578633,0.00391863
133.464,0.00197752,0.00674789,0.0015771,-0.00406291,0.00577064,0.00392437
133.468,0.00195781,0.00673548,0.00157612,-0.0040415,0.00575346,0.00393009
133.472,0.00193645,0.00672294,0.00157508,-0.00401883,0.00573457,0.00393586
133.476,0.00191344,0.00671003,0.00157398,-0.00399525,0.00571401,0.00394167
133.48,0.00188908,0.00669702,0.00157279,-0.00397144,0.00569149,0.00394755
133.484,0.00186367,0.00668415,0.00157147,-0.00394756,0.00566695,0.00395348
133.488,0.00183742,0.00667125,0.00157003,-0.00392354,0.00564019,0.00395947
133.492,0.0018108,0.00665799,0.00156848,-0.00389933,0.00561154,0.00396556
133.496,0.00178419,0.00664441,0.00156683,-0.00387493,0.00558196,0.00397172
133.5,0.00175753,0.00663085,0.00156515,-0.00385012,0.00555195,0.00397792
133.504,0.00173089,0.00661757,0.00156349,-0.0038244,0.00552192,0.00398424
133.508,0.00170414,0.00660451,0.00156191,-0.00379785,0.00549248,0.00399069
133.512,0.00167689,0.00659175,0.00156042,-0.00377099,0.0054639,0.00399741
133.516,0.00164902,0.00657867,0.00155901,-0.00374374,0.00543542,0.00400439
133.52,0.00162034,0.00656538,0.0015577,-0.0037163,0.00540661,0.00401165
133.524,0.0015907,0.00655195,0.00155653,-0.0036889,0.0053773,0.00401916
133.528,0.0015601,0.00653826,0.0015555,-0.00366187,0.0053474,0.00402688
133.532,0.0015288,0.00652405,0.00155462,-0.00363586,0.00531696,0.00403474
133.536,0.001497,0.00650978,0.00155393,-0.00361134,0.00528597,0.00404277
133.54,0.00146466,0.00649565,0.00155341,-0.00358768,0.00525428,0.00405095
133.544,0.00143165,0.00648182,0.00155306,-0.00356398,0.0052218,0.00405928
133.548,0.00139781,0.00646848,0.00155288,-0.00353982,0.00518863,0.00406775
133.552,0.00136311,0.00645585,0.00155289,-0.0035155,0.00515498,0.00407635
133.556,0.00132777,0.00644381,0.00155299,-0.00349124,0.00512106,0.00408508
133.56,0.001292,0.00643251,0.00155312,-0.00346721,0.00508708,0.00409395
133.564,0.00125586,0.00642202,0.00155329,-0.00344333,0.00505328,0.00410291
133.568,0.00121945,0.00641232,0.00155352,-0.00341925,0.00501985,0.0041119
133.572,0.00118318,0.00640349,0.00155388,-0.00339484,0.00498706,0.00412088
133.576,0.00114736,0.00639588,0.0015544,-0.00337019,0.0049545,0.0041298
133.58,0.00111185,0.00638942,0.00155509,-0.00334584,0.00492171,0.00413862
133.584,0.0010767,0.00638336,0.00155592,-0.00332165,0.00488844,0.00414737
133.588,0.00104185,0.00637719,0.00155687,-0.00329784,0.00485506,0.00415609
133.592,0.00100742,0.00637054,0.00155794,-0.00327437,0.00482184,0.00416484
133.596,0.000973259,0.0063632,0.00155908,-0.00325107,0.00478871,0.00417367
133.6,0.00093913,0.00635541,0.00156026,-0.00322778,0.00475564,0.00418261
133.604,0.000905,0.00634745,0.00156148,-0.00320402,0.0047226,0.00419164
133.608,0.000871008,0.00633925,0.00156274,-0.00317943,0.00468959,0.00420066
133.612,0.000837344,0.00633059,0.00156407,-0.0031539,0.00465674,0.00420964
133.616,0.000804237,0.00632116,0.00156553,-0.00312765,0.00462366,0.00421857
133.62,0.000771934,0.00631098,0.00156714,-0.00310084,0.00458987,0.00422747
133.624,0.000740236,0.00630096,0.00156891,-0.00307313,0.004556,0.00423636
133.628,0.000709095,0.00629161,0.00157081,-0.00304486,0.00452268,0.00424519
133.632,0.000678683,0.00628307,0.00157282,-0.00301628,0.00449009,0.0042539
133.636,0.000649099,0.00627504,0.00157496,-0.00298758,0.00445837,0.00426251
133.64,0.000620364,0.00626711,0.00157726,-0.00295877,0.0044274,0.00427107
133.644,0.000592465,0.00625893,0.00157975,-0.00292969,0.00439684,0.00427961
133.648,0.00056541,0.0062503,0.00158243,-0.00290046,0.00436663,0.00428824
133.652,0.000539065,0.0062414,0.0015853,-0.0028717,0.00433727,0.00429696
133.656,0.000513129,0.00623246,0.00158837,-0.00284392,0.00430872,0.00430576
133.66,0.000487428,0.00622346,0.0015916,-0.00281711,0.0042807,0.00431461
133.664,0.000462153,0.00621414,0.001595,-0.00279066,0.00425274,0.00432348
133.668,0.000437626,0.00620477,0.00159855,-0.00276499,0.0042246,0.00433235
133.672,0.000414093,0.00619489,0.00160224,-0.00274009,0.00419629,0.00434122
133.676,0.00039118,0.00618397,0.00160605,-0.00271596,0.0041678,0.00435008
133.68,0.000368557,0.00617161,0.00160995,-0.00269241,0.00413918,0.00435897
133.684,0.000346206,0.00615789,0.00161396,-0.00266927,0.00411014,0.00436784
133.688,0.000324658,0.00614296,0.00161805,-0.00264655,0.00408061,0.0043766
133.692,0.000304347,0.00612699,0.00162221,-0.0026243,0.00405066,0.00438525
133.696,0.000285331,0.00611016,0.00162643,-0.00260266,0.00402055,0.00439378
133.7,0.000267652,0.00609286,0.00163064,-0.00258141,0.00399054,0.00440217
133.704,0.000251069,0.00607573,0.00163484,-0.0025603,0.0039609,0.0044104
133.708,0.000235728,0.0060586,0.00163909,-0.00253978,0.0039317,0.00441851
133.712,0.000221743,0.006041,0.0016434,-0.00251985,0.00390283,0.00442646
133.716,0.000209032,0.00602298,0.00164775,-0.00250017,0.00387444,0.00443431
133.72,0.00019761,0.00600476,0.00165216,-0.00248006,0.00384643,0.00444205
133.724,0.000187542,0.00598577,0.00165664,-0.00245932,0.00381853,0.0044497
133.728,0.000179075,0.0059655,0.00166123,-0.00243825,0.00379106,0.00445729
133.732,0.000172409,0.00594395,0.00166593,-0.00241718,0.00376422,0.00446477
133.736,0.000167355,0.00592148,0.00167069,-0.00239679,0.00373762,0.00447209
133.74,0.000163477,0.00589851,0.00167545,-0.00237718,0.00371106,0.00447926
133.744,0.000160139,0.0058747,0.00168009,-0.00235804,0.00368457,0.00448635
133.748,0.000157101,0.00584993,0.00168454,-0.00233945,0.00365838,0.00449342
133.752,0.000154003,0.00582348,0.00168877,-0.00232121,0.00363273,0.00450043
133.756,0.000150595,0.00579499,0.00169276,-0.00230297,0.00360777,0.00450734
133.76,0.000147244,0.00576421,0.00169653,-0.00228409,0.00358351,0.00451415
133.764,0.000144337,0.00573101,0.00170014,-0.00226445,0.00355964,0.00452086
133.768,0.000142201,0.00569497,0.00170362,-0.0022442,0.00353641,0.00452752
133.772,0.00014092,0.00565625,0.00170701,-0.00222376,0.00351396,0.00453419
133.776,0.00013976,0.00561484,0.00171024,-0.0022034,0.00349229,0.00454084
133.78,0.000138258,0.00557072,0.00171327,-0.00218276,0.00347123,0.00454742
133.784,0.000136057,0.00552408,0.00171606,-0.00216183,0.00345067,0.00455389
133.788,0.000132827,0.00547527,0.00171869,-0.00214098,0.00343043,0.00456024
133.792,0.000128542,0.00542402,0.00172118,-0.00212017,0.00341021,0.00456648
133.796,0.00012332,0.00537038,0.00172354,-0.00209962,0.00339003,0.00457263
133.8,0.000117353,0.00531424,0.00172576,-0.00207931,0.00336997,0.00457871
133.804,0.000110767,0.00525534,0.00172785,-0.00205922,0.00334946,0.0045847
133.808,0.000103394,0.00519327,0.00172983,-0.00203963,0.00332842,0.00459056
133.812,9.56E-05,0.00512812,0.00173175,-0.00202065,0.00330671,0.00459631
133.816,8.72E-05,0.00506027,0.00173363,-0.00200265,0.00328463,0.00460196
133.82,7.82E-05,0.00499003,0.00173548,-0.00198567,0.00326277,0.00460764
133.824,6.87E-05,0.00491711,0.00173732,-0.00196995,0.00324142,0.00461344
133.828,5.90E-05,0.00484129,0.00173918,-0.00195587,0.00322069,0.0046194
133.832,4.89E-05,0.0047624,0.00174095,-0.00194344,0.00320044,0.00462552
133.836,3.82E-05,0.00468095,0.00174258,-0.00193255,0.00318057,0.00463185
133.84,2.67E-05,0.00459684,0.00174407,-0.00192298,0.00316139,0.00463836
133.844,1.41E-05,0.00450956,0.00174544,-0.0019147,0.00314323,0.00464502
133.848,7.41E-07,0.00441883,0.00174672,-0.00190773,0.00312644,0.0046518
133.852,-1.30E-05,0.00432504,0.00174786,-0.0019018,0.00311116,0.00465865
133.856,-2.80E-05,0.00422814,0.00174883,-0.00189698,0.0030969,0.00466557
133.86,-4.46E-05,0.00412822,0.00174963,-0.0018929,0.0030833,0.00467255
133.864,-6.22E-05,0.0040262,0.00175026,-0.0018897,0.00307097,0.00467961
133.868,-8.07E-05,0.00392268,0.00175071,-0.00188773,0.00306023,0.00468678
133.872,-1.00E-04,0.0038179,0.00175094,-0.00188718,0.00305134,0.00469404
133.876,-0.000119814,0.00371239,0.00175091,-0.00188797,0.0030443,0.0047014
133.88,-0.000140587,0.00360619,0.00175063,-0.00189023,0.00303933,0.00470887
133.884,-0.000162713,0.00349897,0.0017501,-0.00189394,0.00303652,0.00471655
133.888,-0.00018545,0.0033904,0.00174936,-0.00189896,0.00303555,0.00472451
133.892,-0.000208279,0.00328072,0.00174838,-0.00190459,0.00303611,0.00473275
133.896,-0.000231317,0.00317018,0.00174711,-0.00190998,0.00303827,0.00474128
133.9,-0.000254728,0.0030591,0.00174553,-0.00191456,0.00304203,0.00475006
133.904,-0.000278243,0.00294828,0.00174373,-0.00191884,0.00304724,0.00475903
133.908,-0.000302664,0.00283844,0.00174177,-0.00192339,0.00305347,0.00476809
133.912,-0.000327848,0.00272976,0.00173965,-0.00192864,0.00306068,0.00477725
133.916,-0.000353665,0.00262265,0.00173742,-0.0019346,0.00306883,0.00478649
133.92,-0.000380087,0.0025168,0.00173514,-0.00194128,0.00307771,0.00479577
133.924,-0.000407206,0.0024116,0.00173285,-0.00194871,0.00308732,0.00480502
133.928,-0.000434198,0.00230692,0.0017306,-0.00195728,0.00309771,0.00481429
133.932,-0.000461226,0.0022029,0.00172837,-0.00196756,0.0031094,0.00482364
133.936,-0.000488826,0.00209978,0.00172615,-0.00197969,0.00312278,0.00483306
133.94,-0.000516625,0.00199811,0.00172385,-0.00199277,0.0031374,0.00484256
133.944,-0.000543409,0.00189851,0.00172147,-0.00200656,0.003153,0.00485206
133.948,-0.000569536,0.00180076,0.00171894,-0.00202089,0.00316972,0.00486153
133.952,-0.000594983,0.00170475,0.00171626,-0.00203574,0.00318782,0.00487094
133.956,-0.000619835,0.00161043,0.00171347,-0.00205128,0.00320757,0.00488034
133.96,-0.000644373,0.00151722,0.00171066,-0.00206742,0.00322868,0.0048897
133.964,-0.000668889,0.00142425,0.00170789,-0.00208399,0.00325091,0.00489904
133.968,-0.000692815,0.00133162,0.00170516,-0.00210096,0.00327405,0.0049083
133.972,-0.000716822,0.0012399,0.0017024,-0.00211839,0.00329809,0.00491746
133.976,-0.000741487,0.00114946,0.00169957,-0.00213602,0.00332293,0.00492647
133.98,-0.000766635,0.00106091,0.00169667,-0.00215383,0.00334828,0.00493534
133.984,-0.000791636,0.000974788,0.00169379,-0.0021718,0.00337417,0.00494404
133.988,-0.000816478,0.000890799,0.00169086,-0.00218961,0.00340047,0.00495253
133.992,-0.000840879,0.000809151,0.00168776,-0.00220715,0.003427,0.00496078
133.996,-0.000864586,0.000730004,0.00168447,-0.00222465,0.00345394,0.00496874
134,-0.000887838,0.000652688,0.00168105,-0.00224208,0.00348116,0.00497639
134.004,-0.000910437,0.000576942,0.00167751,-0.00225935,0.00350861,0.00498372
134.008,-0.000931436,0.000502842,0.0016739,-0.00227652,0.00353623,0.0049908
134.012,-0.000951352,0.000430352,0.00167023,-0.00229321,0.00356393,0.00499772
134.016,-0.000970671,0.000359842,0.00166654,-0.00230905,0.00359134,0.00500451
134.02,-0.000989231,0.000292002,0.00166286,-0.00232432,0.00361789,0.00501119
134.024,-0.0010077,0.000226462,0.00165916,-0.00233911,0.00364287,0.00501772
134.028,-0.00102666,0.000162158,0.00165534,-0.00235325,0.0036657,0.00502408
134.032,-0.00104599,9.86E-05,0.00165138,-0.00236648,0.00368633,0.00503032
134.036,-0.00106516,3.55E-05,0.00164731,-0.0023787,0.00370541,0.00503647
134.04,-0.00108416,-2.74E-05,0.00164321,-0.00238975,0.00372361,0.00504251
134.044,-0.00110284,-9.01E-05,0.00163913,-0.00239969,0.00374164,0.00504843
134.048,-0.00112097,-0.000152625,0.00163505,-0.00240865,0.00376006,0.00505427
134.052,-0.00113921,-0.000215107,0.00163093,-0.00241683,0.00377924,0.00505999
134.056,-0.00115775,-0.000277414,0.00162679,-0.00242406,0.00379857,0.00506561
134.06,-0.00117607,-0.000339148,0.00162266,-0.00243029,0.00381769,0.00507109
134.064,-0.00119421,-0.000399995,0.00161863,-0.00243582,0.0038363,0.00507648
134.068,-0.00121218,-0.000459821,0.00161462,-0.00244127,0.00385445,0.00508181
134.072,-0.00122993,-0.000518155,0.00161056,-0.00244714,0.00387238,0.00508714
134.076,-0.00124766,-0.000575024,0.00160647,-0.00245393,0.00389044,0.00509243
134.08,-0.00126571,-0.000630747,0.00160246,-0.00246131,0.00390831,0.0050976
134.084,-0.00128356,-0.000685693,0.00159861,-0.00246883,0.00392593,0.00510257
134.088,-0.00130096,-0.000740007,0.0015949,-0.00247617,0.00394324,0.00510726
134.092,-0.00131875,-0.000793814,0.00159127,-0.0024835,0.00395954,0.00511165
134.096,-0.00133737,-0.000846704,0.00158774,-0.00249088,0.00397442,0.00511576
134.1,-0.00135678,-0.000898271,0.00158431,-0.00249859,0.00398792,0.00511965
134.104,-0.00137707,-0.000948351,0.00158096,-0.00250624,0.00400014,0.00512333
134.108,-0.00139785,-0.000997577,0.00157767,-0.00251352,0.0040114,0.00512678
134.112,-0.00141845,-0.00104582,0.00157436,-0.00252033,0.00402197,0.00513002
134.116,-0.00143839,-0.00109322,0.00157101,-0.00252702,0.00403144,0.00513307
134.12,-0.00145768,-0.00113994,0.00156767,-0.00253354,0.00403961,0.00513592
134.124,-0.00147608,-0.00118575,0.00156435,-0.00253976,0.00404631,0.00513854
134.128,-0.00149361,-0.0012302,0.00156101,-0.00254556,0.00405144,0.00514091
134.132,-0.0015108,-0.00127307,0.00155764,-0.00255063,0.00405477,0.00514302
134.136,-0.0015275,-0.00131413,0.00155426,-0.00255484,0.0040566,0.00514496
134.14,-0.00154326,-0.00135337,0.00155087,-0.00255874,0.00405752,0.00514676
134.144,-0.00155858,-0.00139141,0.00154747,-0.0025624,0.00405762,0.00514844
134.148,-0.00157387,-0.00142905,0.00154397,-0.00256595,0.00405699,0.00515
134.152,-0.00158924,-0.00146637,0.00154039,-0.00256916,0.00405553,0.00515147
134.156,-0.00160456,-0.00150325,0.00153673,-0.00257198,0.00405336,0.00515288
134.16,-0.00161967,-0.00153955,0.00153308,-0.00257435,0.0040504,0.00515422
134.164,-0.00163394,-0.00157519,0.00152947,-0.00257631,0.00404688,0.00515548
134.168,-0.00164747,-0.00161035,0.0015259,-0.00257786,0.00404297,0.00515665
134.172,-0.00166063,-0.00164528,0.00152237,-0.00257886,0.00403885,0.00515776
134.176,-0.00167337,-0.00167971,0.00151887,-0.00257917,0.00403447,0.00515882
134.18,-0.00168545,-0.00171365,0.00151535,-0.00257914,0.00402986,0.00515984
134.184,-0.00169708,-0.00174777,0.0015117,-0.00257892,0.004025,0.00516085
134.188,-0.00170867,-0.0017824,0.00150786,-0.00257808,0.00401944,0.00516191
134.192,-0.00172052,-0.00181711,0.00150394,-0.00257637,0.00401272,0.00516304
134.196,-0.00173281,-0.0018514,0.00149993,-0.00257363,0.00400439,0.00516425
134.2,-0.00174545,-0.00188527,0.00149584,-0.00256974,0.00399416,0.00516556
134.204,-0.00175811,-0.00191862,0.00149167,-0.0025646,0.0039818,0.00516699
134.208,-0.00177116,-0.00195163,0.00148738,-0.00255838,0.00396744,0.00516854
134.212,-0.00178473,-0.0019844,0.00148305,-0.00255098,0.00395126,0.00517023
134.216,-0.00179874,-0.00201668,0.00147872,-0.00254261,0.00393338,0.00517207
134.22,-0.00181348,-0.00204799,0.00147447,-0.00253353,0.00391439,0.00517399
134.224,-0.00182944,-0.00207858,0.00147031,-0.00252344,0.00389545,0.00517594
134.228,-0.00184656,-0.00210902,0.00146625,-0.00251208,0.00387708,0.00517789
134.232,-0.0018648,-0.00213967,0.0014623,-0.00249923,0.00385975,0.00517984
134.236,-0.00188402,-0.00217116,0.00145846,-0.0024852,0.0038431,0.00518176
134.24,-0.00190385,-0.00220345,0.00145467,-0.00247007,0.00382731,0.00518366
134.244,-0.00192379,-0.00223652,0.0014509,-0.00245386,0.00381248,0.00518548
134.248,-0.00194427,-0.00227038,0.00144716,-0.00243636,0.0037988,0.00518716
134.252,-0.00196544,-0.00230503,0.00144347,-0.00241734,0.00378589,0.00518866
134.256,-0.00198696,-0.00234034,0.00143979,-0.00239671,0.00377346,0.0051899
134.26,-0.00200891,-0.00237609,0.0014361,-0.00237529,0.00376082,0.00519085
134.264,-0.00203148,-0.00241221,0.00143234,-0.00235357,0.0037475,0.00519145
134.268,-0.00205477,-0.00244837,0.00142846,-0.00233194,0.00373338,0.00519171
134.272,-0.00207885,-0.0024844,0.00142445,-0.00231055,0.00371865,0.00519161
134.276,-0.00210378,-0.0025203,0.00142032,-0.00228966,0.00370318,0.00519118
134.28,-0.00212919,-0.00255613,0.00141611,-0.00226919,0.00368754,0.00519041
134.284,-0.00215441,-0.00259163,0.00141178,-0.00224912,0.00367164,0.00518934
134.288,-0.00217946,-0.00262683,0.00140729,-0.00222954,0.00365567,0.00518803
134.292,-0.00220416,-0.00266149,0.00140263,-0.00220972,0.00363951,0.00518649
134.296,-0.00222823,-0.00269525,0.00139789,-0.0021891,0.00362334,0.00518477
134.3,-0.00225196,-0.00272786,0.00139311,-0.00216783,0.00360703,0.00518291
134.304,-0.00227568,-0.00276019,0.00138821,-0.00214578,0.00359051,0.00518094
134.308,-0.00229982,-0.00279287,0.00138312,-0.00212273,0.00357408,0.00517885
134.312,-0.00232404,-0.00282604,0.00137788,-0.00209871,0.00355826,0.00517668
134.316,-0.00234811,-0.00285983,0.00137254,-0.0020743,0.00354351,0.00517446
134.32,-0.00237155,-0.00289366,0.00136713,-0.00205,0.00353019,0.00517224
134.324,-0.00239366,-0.00292732,0.0013617,-0.00202621,0.00351852,0.00517005
134.328,-0.00241459,-0.00296068,0.0013562,-0.00200302,0.00350911,0.00516791
134.332,-0.00243419,-0.00299334,0.00135064,-0.00198012,0.0035026,0.00516584
134.336,-0.0024521,-0.00302502,0.00134506,-0.00195751,0.0034985,0.00516384
134.34,-0.00246868,-0.0030553,0.0013395,-0.00193536,0.00349625,0.00516196
134.344,-0.0024844,-0.00308432,0.00133394,-0.00191347,0.00349533,0.00516021
134.348,-0.00249959,-0.0031119,0.00132836,-0.00189159,0.00349528,0.00515859
134.352,-0.0025144,-0.00313835,0.00132275,-0.00186958,0.00349606,0.00515703
134.356,-0.00252864,-0.00316427,0.00131711,-0.0018473,0.00349721,0.00515556
134.36,-0.002542,-0.0031897,0.00131145,-0.00182478,0.00349845,0.00515417
134.364,-0.00255427,-0.00321468,0.00130575,-0.00180227,0.00349918,0.00515289
134.368,-0.00256579,-0.00323928,0.00130002,-0.00177973,0.00349923,0.00515177
134.372,-0.00257639,-0.0032636,0.00129426,-0.00175679,0.00349817,0.00515084
134.376,-0.00258583,-0.00328784,0.00128844,-0.00173358,0.00349573,0.00515014
134.38,-0.0025943,-0.00331189,0.00128257,-0.00171057,0.0034922,0.00514966
134.384,-0.00260199,-0.00333576,0.0012766,-0.00168841,0.00348792,0.00514942
134.388,-0.00260926,-0.00335899,0.00127054,-0.0016676,0.00348312,0.00514939
134.392,-0.00261603,-0.0033819,0.00126449,-0.00164829,0.00347784,0.0051496
134.396,-0.00262218,-0.00340464,0.00125853,-0.00163055,0.00347172,0.00515006
134.4,-0.0026275,-0.00342739,0.00125266,-0.0016142,0.00346483,0.00515075
134.404,-0.00263197,-0.00345025,0.00124689,-0.00159918,0.00345743,0.00515166
134.408,-0.00263593,-0.00347299,0.00124127,-0.00158529,0.00344979,0.00515277
134.412,-0.00263917,-0.00349554,0.00123585,-0.00157198,0.00344198,0.005154
134.416,-0.00264164,-0.00351789,0.00123064,-0.00155947,0.00343377,0.00515532
134.42,-0.00264324,-0.00354032,0.00122558,-0.00154761,0.00342521,0.00515669
134.424,-0.00264398,-0.00356295,0.0012206,-0.00153621,0.00341633,0.00515817
134.428,-0.00264385,-0.00358529,0.00121568,-0.00152516,0.00340711,0.00515978
134.432,-0.00264287,-0.00360708,0.00121083,-0.00151459,0.00339779,0.00516149
134.436,-0.00264107,-0.0036277,0.00120607,-0.00150435,0.00338848,0.00516334
134.44,-0.0026382,-0.00364723,0.00120136,-0.00149411,0.00337931,0.00516531
134.444,-0.0026344,-0.00366548,0.0011967,-0.00148359,0.00337038,0.00516742
134.448,-0.00262988,-0.00368212,0.0011921,-0.00147242,0.00336182,0.00516967
134.452,-0.00262445,-0.00369707,0.00118755,-0.00146055,0.0033537,0.00517206
134.456,-0.00261811,-0.00371058,0.00118311,-0.00144854,0.00334617,0.00517459
134.46,-0.00261041,-0.0037232,0.00117883,-0.00143665,0.00333928,0.00517732
134.464,-0.00260066,-0.00373493,0.00117469,-0.00142479,0.00333279,0.00518025
134.468,-0.00258851,-0.00374556,0.00117064,-0.00141293,0.00332661,0.00518342
134.472,-0.00257464,-0.00375544,0.00116667,-0.00140119,0.00332062,0.0051868
134.476,-0.00255972,-0.00376467,0.00116272,-0.00138951,0.00331459,0.0051904
134.48,-0.00254391,-0.00377306,0.0011588,-0.00137795,0.00330846,0.00519422
134.484,-0.00252759,-0.00378074,0.0011549,-0.00136662,0.00330238,0.00519821
134.488,-0.00251081,-0.00378796,0.00115099,-0.00135554,0.00329625,0.00520229
134.492,-0.00249363,-0.00379469,0.00114705,-0.0013445,0.00328966,0.00520647
134.496,-0.00247656,-0.00380043,0.00114309,-0.00133355,0.00328245,0.00521083
134.5,-0.00245992,-0.00380484,0.00113912,-0.00132223,0.00327434,0.0052154
134.504,-0.00244354,-0.00380748,0.00113517,-0.00131028,0.00326543,0.0052202
134.508,-0.00242685,-0.00380877,0.00113126,-0.00129757,0.00325586,0.00522522
134.512,-0.00240974,-0.00380905,0.00112732,-0.00128442,0.00324573,0.00523042
134.516,-0.00239205,-0.00380822,0.00112327,-0.00127106,0.00323524,0.00523581
134.52,-0.00237367,-0.00380604,0.00111913,-0.00125767,0.00322455,0.00524138
134.524,-0.00235471,-0.00380242,0.0011149,-0.00124438,0.00321383,0.00524712
134.528,-0.00233518,-0.00379744,0.00111062,-0.00123098,0.00320321,0.00525297
